State,Creditor Name,Bureau 
NC ,CBNA|,Equifax
NC ,EQUIFAX MORTGAGE SER,Equifax
NC ,EQUIFAX MTG,TransUnion
NC ,EQUIFAX MORTGAGE SERVI,Experian
NC ,CREDCO,Equifax
NC ,CREDCO,TransUnion
NC ,CREDCO,Experian
NC ,DISCOVER HOME LOANS,Equifax
NC ,DISCOVER BAN,TransUnion
NC ,DISCOVER FINANCIAL SER,Experian
NC ,DISCOVER HOME LOANS,Equifax
NC ,DISCOVER BAN,TransUnion
NC ,DISCOVER FINANCIAL SER,Experian
NC ,WF CRD SVC,TransUnion
NC ,EQUIFAX MORTGAGE SER,Equifax
NC ,EQUIFAX MTG,TransUnion
NC ,EQUIFAX MORTGAGE SERVI,Experian
NC ,CAPITAL ONE,Equifax
NC ,COAF,TransUnion
NC ,CAPITAL ONE AUTO FIN,Experian
NC ,MEMBERS CREDIT UNION,Equifax
NC ,BRCLYSBANKDE,TransUnion
NC ,CITIBANK N A,Equifax
NC ,CBNA,Equifax
NC ,CITIBANK N A,Equifax
NC ,CBNA,Equifax
NC ,CAPITAL ONE,Equifax
NC ,COAF,TransUnion
NC ,CAPITAL ONE AUTO FIN,Experian
NC ,CAPITAL ONE BANK USA,Equifax
NC ,CAPITAL ONE,TransUnion
NC ,CAP ONE NA,Experian
NC ,OLLO/TBOM,TransUnion
NC ,OLLO/TBOM/CWS,Experian
NC ,CITIBANK N A,Equifax
NC ,XACTUS-CP|,Experian
NC ,UNITEDFCU,TransUnion
NC ,BNC NATIONAL BANK,Experian
NC ,CREDIT PLUS,TransUnion
NC ,XACTUS,Equifax
NC ,WF BANK NA,TransUnion
NC ,COMENITYCAPITAL/INTRVL,Experian
NC ,CBNA,Equifax
NC ,FACTUAL DATA,Experian
NC ,FACTUAL DATA,TransUnion
NC ,FACTUAL DATA,Equifax
NC ,BNC NATIONAL BANK,Experian
NC ,CREDCO,Experian
NC ,CREDCO,TransUnion
NC ,CORELOGIC CREDCO LLC,Equifax
NC ,FACTUAL DATA,Experian
NC ,FACTUAL DATA,TransUnion
NC ,FACTUAL DATA,
NC ,UNITEDFCU,TransUnion
NC ,CREDIT PLUS,TransUnion
NC ,XACTUS-CP,Experian
NC ,BNC NATIONAL BANK,Experian
NC ,XACTUS,Equifax
NC ,VISTA HD LLC,Equifax
NC ,FACTUAL DATA,TransUnion
NC ,FACTUAL DATA,Experian
NC ,FACTUAL DATA,Equifax
NC ,PNC BANK,Experian
NC ,CITIZENS ONE AUTO FI,Equifax
NC ,TRUIST DEALER SERVIC,Equifax
NC ,"FIFTH THIRD BANK, N.",Equifax
NC ,HOMETRUST BANK,Equifax
NC ,FLOW COMPANIES OF AS,Equifax
NC ,UNITEDFCU,TransUnion
NC ,FACTUAL DATA,TransUnion
NC ,FACTUAL DATA,Experian
NC ,FACTUAL DATA,Equifax
NC ,BNC NATIONAL BANK,Experian
NC ,CREDCO,TransUnion
NC ,CREDCO,TransUnion
NC ,CREDCO,Experian
NC ,CORELOGIC CREDCO LLC,Equifax
NC ,FACTUAL DATA,TransUnion
NC ,FACTUAL DATA,Experian
NC ,FACTUAL DATA,Equifax
NC ,CREDCO,TransUnion
NC ,LIGHTSTREAM,TransUnion
NC ,NAVY FCU,TransUnion
NC ,CIT BANK N.A.,Experian
NC ,CIT BANK N.A.,Experian
NC ,LOAN PRONTO,TransUnion
NC ,GS BANK,TransUnion
NC ,PROSPERWEBBK,TransUnion
NC ,KOHLS/CAPONE,Experian
NC ,BLUERIDGE/UP,TransUnion
NC ,CREDIT PLUS,TransUnion
NC ,FACTUAL DATA/0600,Experian
NC ,FACTUAL DATA,TransUnion
NC ,EQUIFAX MORTGAGE SERVI,Experian
NC ,EQUIFAX MTG,TransUnion
NC ,FACTUAL DATA/0600,Experian
NC ,EQUIFAX MORTGAGE SOLUT,Experian
NC ,FACTUAL DATA,TransUnion
NC ,EQUIFAX MTG,TransUnion
NC ,CRB/UPGRADE,TransUnion
NC ,FD/FAIRWAY INDEPENDT M,Experian
NC ,FAIRWAY INDE,TransUnion
NC ,BRCLYSBANKDE,TransUnion
NC ,CAPITAL ONE,TransUnion
NC ,BMO,TransUnion
NC ,ELAN FINANCI,TransUnion
NC ,CAP ONE NA,Experian
NC ,DITAL ONE BANK USA,Equifax
NC ,OINT FEDERAL CRE,Equifax
NC ,BK OF AMER,TransUnion
NC ,JPMCB CARD,Experian
NC ,US BANK,TransUnion
NC ,DISCOVER FINANCIAL SER,Experian
NC ,SYNCB/LOWES,TransUnion
NC ,NAVY FCU,TransUnion
NC ,STATE EMPLOYEES CRED,Equifax
NC ,STATE EMPLOYEES CRED,Equifax
NC ,CAPITAL ONE,TransUnion
NC ,CAP ONE NA,Experian
NC ,CAPITAL ONE BANK USA,Equifax
NC ,NAVY FCU,TransUnion
NC ,EQUIFAX MORTGAGE SERVI,Experian
NC ,EQUIFAX MTG,TransUnion
NC ,EQUIFAX MORTGAGE SERVI,Experian
NC ,EQUIFAX MTG,TransUnion
NC ,ADVANTAGE CREDIT INC,Experian
NC ,ADVNTGE CRED,TransUnion
NEW HAMPSHIRE,,
NH ,ALLIANT CU,TransUnion
NH ,CBNA,Equifax
NH ,PENTAGON FCU-ALEXAND,Equifax
NH ,WF CRD SVC,Experian
NH ,AMEX,Experian
NH ,ELAN FINANCIAL SERVICE,Experian
NH ,BK OF AMER,Experian
NH ,JPMCB CARD,Experian
NH ,DISCOVER FINANCIAL SER,Experian
NH ,CITIZENS BANK,Equifax
NEW JERSEY,,
NJ,CRB/UPGRADE,TransUnion
NJ,MARRIOTT EMP FCU,Experian
NJ,JPMCB CARD,Experian
NJ,CITI CARDS CBNA,Experian
NJ,SOFI BANK NA,Experian
NJ,FICO/SANTANDER BANK NA,Experian
NJ,TRUIST BANK,Equifax
NJ,CRB/UPGRADE,TransUnion
NJ,AMER,TransUnion
NJ,JPMCB CARD,Experian
NJ,JPMCB CARD,Experian
NJ,ELAN FINANCI,TransUnion
NJ,BK OF AMER,TransUnion
NJ,JPMCB CARD,Experian
NJ,BMO BANK NA,TransUnion
NJ,BK OF AMER,TransUnion
NJ,ELAN FINANCI,TransUnion
NJ,JPMCB CARD,Experian
NJ,GS BANK,TransUnion
NJ,BK OF AMER,TransUnion
NJ,JPMCB CARD,Experian
NJ,TRUIST BANK,Equifax
NJ,ELAN FINANCI,TransUnion
NJ,TSYS,TransUnion
NJ,JPMCB CARD,Experian
NJ,TRUIST BANK,Equifax
NJ,DY OF AMER,TransUnion
NJ,BMO BANK NA,TransUnion
NJ,ADP SCRN & S,TransUnion
NJ,JPMCB CARD,Experian
NJ,TCM BANK NA,Experian
NJ,JPMCB CARD,Experian
NJ,BK OF AMER,TransUnion
NJ,ELAN FINANCI,TransUnion
NJ,BK OF AMER,Experian
NJ,NAVY FCU,TransUnion
NJ,JPMCB CARD,Experian
NJ,BK OF AMER,TransUnion
NJ,BMO BANK NA,TransUnion
NJ,US BANK,TransUnion
NJ,GS BANK,TransUnion
NJ,TESLA FINANC,TransUnion
NJ,PPOSPERWEBBK,TransUnion
NJ,ICAN EXPRESS KABBA,Experian
NJ,COASTL/PROSP,TransUnion
NJ,SYNCB/LOWES,TransUnion
NJ,EXPERIAN BUSINESS CRED,Experian
NJ,REACH FINANCIAL/FINWIS,Experian
NJ,FNB OMAHA,Experian
NJ,FEB/DESTINY,TransUnion
NJ,CREDIT ONE BANK NA,Experian
NJ,GS BANK,TransUnion
NJ,DISCOVER FINANCIAL SER,Experian
NJ,WF CRD SVC,Equifax
NJ,LC BANK,TransUnion
NJ,FINWISE/UPST,TransUnion
NJ,UPSTART / FINWISE BA,Equifax
NJ,JPMCB CARD,Experian
NJ,CB CARD,Experian
NJ,JPMCB CARD,Experian
NJ,CREDCO,Experian
NJ,CREDCO,TransUnion
NJ,CREDCO,Equifax
NJ,AFFINITY FCU,Experian
NJ,AFFINITY FCU,Experian
NJ,BK OF AMER,Experian
NJ,SYNCB/WALG,TransUnion
NJ,SHEFFIELD FINANCIAL,Equifax
NJ,700 CREDIT/CROSSROADS,Experian
NJ,JPMCB CARD,Experian
NJ,NAVY FCU,TransUnion
NJ,NAVY FEDERAL CR UNION,Experian
NJ,TRUIST BANK,Equifax
NJ,AMEX,Experian
NJ,NAVY FEDERAL CR UNION,Experian
NJ,AMEX,Experian
NJ,AMERICAN EXP,TransUnion
NJ,AMERICAN EXPRESS,Experian
NJ,NAVY FCU,TransUnion
NJ,MACYS/CBNA,Experian
NJ,NAVY FCU,TransUnion
NJ,MARKET USA FEDERAL CRE,Experian
NJ,SECURITYPLUS,TransUnion
NJ,ERRO MTR CAR,TransUnion
NJ,NAVY FCU,TransUnion
NJ,BK OF AMER,Experian
NJ,DISCOVER FINANCIAL SER,Experian
NJ,NAVY FCU,TransUnion
NJ,SYNCB/PAYPAL,TransUnion
NJ,TOWER FEDERA,TransUnion
NJ,TOWER FEDERA,TransUnion
NJ,JPMCB CARD,TransUnion
NJ,PSECU,TransUnion
NJ,PENTAGON FCU,Equifax
NJ,CAPITAL ONE BANK USA,Equifax
NJ,CAPITAL ONE,TransUnion
NJ,CITIBANK NA/THD,Equifax
NJ,VIVE FINANCIAL,Equifax
NJ,VIVE/TBOM,TransUnion
NJ,WF BANK NA,TransUnion
NJ,ALLY FINANCIAL,Experian
NJ,ALLY FINANCIAL,Experian
NJ,NCCINC/ROUTE 46 MITSUB,Experian
NJ,CAPITAL ONE AUTO FIN,Experian
NJ,CAPITAL ONE,Equifax
NJ,ROUTE 46 MIT,TransUnion
NJ,COAF,TransUnion
NJ,JPMCB AUTO,TransUnion
NJ,VLLY NAT BK,TransUnion
NJ,21ST CENTURY AUTO GR,Equifax
NJ,XACTUS-CP,Experian
NJ,"XACTUS, LLC",Equifax
NJ,CREDIT PLUS,TransUnion
NJ,XACTUS-CP,Experian
NJ,SYNCB/JCP,TransUnion
NJ,PNC BANK NA,Experian
NJ,LIGHTSTREAM,TransUnion
NJ,US SM BUS ADMIN ODA,Experian
NJ,KCB CREDIT L,TransUnion
NJ,KCB CREDIT LLC,Equifax
NJ,KCB CREDIT LLC/ML,Experian
NJ,CREDIT PLUS,TransUnion
NJ,XACTUS,Equifax
NJ,XACTUS-CP,Experian
NJ,CITIBANK N A,Equifax
NJ,AMEX,TransUnion
NJ,NAVY FCU,TransUnion
NJ,BRCLYSBANKDE,TransUnion
NJ,CITIZENS BANK,Equifax
NJ,TRUIST BANK,Equifax
NJ,POLICE AND FIRE FCU/PA,Experian
NJ,AMEX,Experian
NJ,LOAN FUNDER,TransUnion
NJ,XACTUS,Equifax
NJ,XACTUS-CP/LOAN FUNDER,Experian
NJ,CIC CREDIT,Equifax
NJ,GS BANK,TransUnion
NJ,US DEPARTMENT OF EDU,Equifax
NJ,CREDIT ONE BANK NA,Experian
NJ,JPMCB AUTO,TransUnion
NJ,LANDROVER CH,TransUnion
NJ,700/LANDROVER CHERRYH,Experian
NJ,BK OF AMER,Experian
NJ,CREDIT PLUS,TransUnion
NJ,XACTUS-CP,Experian
NJ,UNIVERSAL CR,TransUnion
NJ,XACTUS-UCS,Experian
NJ,UNIVERSAL CR,TransUnion
NJ,FULTON FIN C,TransUnion
NJ,CITADEL FCU,TransUnion
NJ,CREDCO,TransUnion
NJ,TRUISTAUTO,TransUnion
NJ,BK OF AMER,TransUnion
NJ,CAPITAL ONE,TransUnion
NJ,SYNCB/LOWES,TransUnion
NJ,BK OF AMER,TransUnion
NJ,SYNCB/LOWES,TransUnion
NJ,BK OF AMER,TransUnion
NJ,SYNCB/LOWES,Experian
NJ,JPMCB CARDI,TransUnion
NJ,DISCOVER FINANCIAL SER,Experian
NJ,AMERICAN NEI,TransUnion
NJ,UNIVERSAL CR,TransUnion
NJ,TD BANK N.A.,Experian
NJ,GRIP INC 2,TransUnion
NJ,GS BANK,TransUnion
NJ,GRIP INC 2,TransUnion
NJ,LANDROVER CH,TransUnion
NJ,JPMCB AUTO,TransUnion
NJ,700/LANDROVER CHERRY H,Experian
NEVADA,,
NV,WELLS FARGO BD CRE,Equifax
NV,DISCOVER FINANCIAL,Equifax
NV,DISCOVER FIN,TransUnion
NV,WF PLL,Experian
NV,DISCOVER FINANCIAL SER,Experian
NV,AMEX,Experian
NV,AQUA FINANCE,TransUnion
NV,TOYOTA MOTOR CREDIT CO,Experian
NV,AN TOYSCION LASVEGAS,Equifax
NV,DESERT TOYOT,TransUnion
NV,"CIC MORTGAGE CREDIT,",Equifax
NV,CIC CREDIT,TransUnion
NV,FACTUAL DATA,Experian
NV,FACTUAL DATA,Equifax
NV,FACTUAL DATA,TransUnion
NV,USBANK,Equifax
NV,PARTNERS CREDIT & VERI,Experian
NV,PARTNERS CREDIT & VE,Equifax
NV,PARTNERS CRE,TransUnion
NV,JPMCB CARD,Experian
NV,FACTUAL DATA,Equifax
NV,FACTUAL DATA,TransUnion
NV,FACTUAL DATA,Experian
NV,JPMCB BB,Experian
NV,DISCOVER FINANCIAL SER,Experian
NV,DISCOVER HOME LOANS,Equifax
NV,DISCOVER BAN,TransUnion
NV,COMENITYCAPITAL/ROSSMC,Experian
NV,DISCOVER FINANCIAL SER,Experian
NV,DISCOVER FINANCIAL,Equifax
NV,MISCOVER FIN,TransUnion
NV,ROCKET MORTGAGE,Experian
NV,FACTUAL DATA,Equifax
NV,FACTUAL DATA,TransUnion
NV,PARTNERS/AMERICAN FINA,Experian
NV,PARTNERS CREDIT & VE,Equifax
NV,PARTNERS CRE,TransUnion
NV,CREDCO/WELLS FARGO MOR,Experian
NV,CORELOGIC CREDCO,Equifax
NV,CREDCO,TransUnion
NV,PREMIUM CREDIT BUREAU,Experian
NV,PREMIUM CREDIT BUREA,Equifax
NV,XACTUS-CP,Experian
NV,"XACTUS, LLC",Equifax
NV,FEDERAL SAV,TransUnion
NV,ALLY LENDING/FNI,Experian
NV,AMERICA FIRST CREDITU,Experian
NV,CAPITAL ONE,TransUnion
NV,CAP ONE NA,Experian
NV,CAPITAL ONE BANK USA,Equifax
NV,JPMCB CARD,Experian
NV,CENA,Equifax
NV,BK OF AMER,TransUnion
NV,JPMCB CARD,Experian
NV,AMEX,Experian
NV,SERVICE FIN,TransUnion
NV,IST SECURITY BANK OF,Equifax
NV,GREENSKY INSTALLMENT,Experian
NV,BK OF AMER,Experian
NV,ADUNTGE CRED,TransUnion
NV,ADVANTAGE CREDIT INC,Experian
NV,ADVANTAGE CREDITINC,Equifax
NV,BRCLYSBANKDE,TransUnion
NV,BARCLAYS BANK DELAWARE,Experian
NV,EVU/BLUEGREEN VACATION,Experian
NV,AMEX,Experian
NV,BK OF AMER,Experian
NV,BK OF AMER,TransUnion
NV,AMERICA FIRST CREDIT U,Experian
NV,JPMCB CARD,Experian|
NV,JPMCB CARD,Experian
NV,JPMCB CARD,Experian
NV,WELLSFARGO,Experian
NV,ZIONS FIRST NATIONAL B,Experian|
NV,ZIONS FIRST NATIONAL B,Experian
NV,FEDERAL SAV,TransUnion
NV,XACTUS-CP,Experian
NV,"XACTUS, LLC",Equifax
NV,SILVER STATE SCHOOLS C,Experian
NV,AMERICA FIRST CREDITU,Experian|
NV,SYNCB,TransUnion
NV,CENTENNIAL H,TransUnion
NV,TRUISTAUTO,TransUnion
NV,TD AUTO FIN,TransUnion
NV,ALLY FINANCI,TransUnion
NV,US BANK DS WEST,Experian|
NV,HYUNDAI CAPITAL AMERIC,Experian
NV,HYUNDAI CAPITAL AMERIC,Experian
NV,ALLY FINANCIAL,Experian
NV,JPMCB AUTO,Experian
NV,700/CENTENNIAL HYUNDAI,Experian
NV,CENTENNIAL HY LLC,Equifax
NV,"LITHIA MOTORS/DRIVEW
 TD AUTO FIN","Equifax
 TransUnion"
NV,,
NV,"ALLY FINAN I
 CHAPMAN LAS","TransUnion
 TransUnion"
NV,ALLY FINANCI,TransUnion
NV,ALLY FINANCIAL,Experian
NV,CHRYSLER CAPITAL,Experian
NV,"NCCINC/CHAPMAN LAS VEG
 BK OF AMER",Experian Experian
NV,WFB BD CRE,Experian
NV,SYNCB/LOWES,TransUnion
NV,SYNCE/LOWES,Experian|
NV,JPMCB CARD,Experian
NV,US BANK,TransUnion
NV,SALLIE MAE B,TransUnion
NV,NAVY FEDERAL CR UNION,Experian
NV,DISCOVER FINANCIAL,Equifax
NV,GOLDMAN SACH,TransUnion
NV,DISCOVER FIN,TransUnion
NV,CONNEXUS CU,TransUnion
NV,NAVY FEDERAL CR UNION,Experian
NV,DEPT OF INTERIOR FCU,Equifax
NV,USALLIANCE FEDERAL CR,Experian
NV,DISCOVER FINANCIAL SER,Experian
NV,CBNA,Equifax
NV,RFFC FINANCI,TransUnion
NV,NAVY FCU,TransUnion
NV,CAP ONE NA,Experian
NV,CAPITAL ONE BANK USA,Equifax
NV,CAPITAL ONE,TransUnion
NV,AMEX,Experian
NV,NAVY FCU,TransUnion
NV,NAVY FCU,TransUnion
NV,NAVY FCU,TransUnion
NV,DIGITAL FEDERAL CRED,Equifax
NV,USAA FEDERAL SAVINGS B,Experian
NV,EMS/VETERANS UNITED HO,Experian
NV,‹ RANS UNI,TransUnion
NV,EQUIFAX MORTGAGE SER,Equifax
NV,DIGITAL FEDERAL CRED,Equifax
NV,RENTGROW,Experian
NV,NAVY FCU,TransUnion
NV,NAVY FCU,TransUnion
NV,NCCINC/TOYOTA OF BOERN,Experian
NV,NAVY FCU,TransUnion
NV,USAA FEDERAL SAVINGS B,Experian
NV,DIGITAL FEDERAL CRED,Equifax
NV,EVOLVE BANK TRUST/DESE,Experian
NV,CAPITAL ONE BANK USA,Equifax
NV,CAPITAL ONE,TransUnion
NV,CAP ONE NA,Experian
NV,BK OF AMER,Experian
NV,CRB/UPGRADE,TransUnion
NV,BRCLYSBANKDE,TransUnion
NV,JPMCB CARD,Experian
NV,DISCOVER FINANCIAL SER,Experian
NV,AMERICAN EXP,TransUnion
NV,CAPITAL ONE,TransUnion
NV,AMERICAN EXPRESS,Experian
NV,AMEX,Experian
NV,CAP ONE NA,Experian
NV,CAPITAL ONE BANK USA,Equifax
NV,BK OF AMER,TransUnion
NV,ALLIANT CRED,TransUnion
NV,UPSTART NETW,TransUnion
NV,UPSTART NETWORK INC,Equifax
NV,UPSTART NETW,TransUnion
NV,UPSTART NETWORK INC,Equifax
NV,ONEMAIN,Experian
NV,CREDCO,TransUnion
NV,CREDCO,TransUnion
NV,CREDCO,Experian
NV,CORELOGIC CREDCO LLC,Equifax
NV,SAFERENT SOLUTIONS LLC,Experian
NV,SYNCB,TransUnion
NV,ALLIANT CRED,TransUnion
NV,ONEMAIN,TransUnion
NV,ONEMAIN FINANCIAL OF,Equifax
NV,ALLIANT CRED,TransUnion
NV,JPMCB CARD,Experian
NV,CORELOGIC,TransUnion
NV,CORELOGIC CREDCO LLC,Experian
NV,US BANK CONSOLIDATED,Experian
NV,KINECTA FCU,TransUnion
NV,KINECTA FED CU,Experian
NV,FB T/MERCURY,TransUnion
NV,ODPTC/CBNA,Experian
NV,SYNCB/LOWES,TransUnion
NV,EXPERIAN BUSINESS CRED,Experian
NV,THD/CBNA,Experian
NV,STAPLES-C/CBNA NA,Experian
NV,SYNCB/JCPBRC,TransUnion
NV,EXPERIAN BUSINESS CRED,Experian
NV,EXPERIAN BUSINESS CRED,Experian
NV,BEST EGG/FIRST BK&TR/M,Experian
NV,PENTAGON FEDERAL CR UN,Experian
NV,SYNCB/LOWES,TransUnion
NV,EXPERIAN BUSINESS CRED,Experian
NV,UPSTART NETW,TransUnion
NV,SYNCB/JCPBRC,TransUnion
NV,EXPERIAN BUSINESS CRED,Experian
NV,AXOS BANK,Experian
NV,INNOVATELOAN,TransUnion
NV,MERRICK BANK,TransUnion
NV,PROSPERWEBBK,TransUnion
NV,CARVANA,Experian
NV,MERRICK BANK,TransUnion
NV,CELTICBK/CON,TransUnion
NV,FINGERHUT/WEBBANK,Experian
NV,OPORTUN INC/,TransUnion
NORTH WESTERN,,
NW,SARMA,TransUnion
NW,X1/CCB,Experian
NW,CREDIT PLUS,TransUnion
NW,XACTUS-CP,Experian
NW,"XACTUS, LLC",Equifax
NW,ML FACTORS TRUST,Experian
NW,UNIVERSAL CR,TransUnion
NW,XACTUS-UCS,Experian
NW,XACTUS,Equifax
NW,RIVERMARK COMMUNITY CU,Experian
NW,ADVNTGE CRED,TransUnion
NW,FACTUAL DATA,Experian
NW,FACTUAL DATA,Equifax
NW,ADVANTAGE CREDIT INC,Experian
NW,"ADVANTAGE CREDIT,INC",Equifax
NW,JPMCB CARD,Experian
NW,JPMCB - CARD SERVICE,Equifax
NW,CREDCO-SCM,TransUnion
NW,CREDCO,Experian
NW,CREDCO,Equifax
NW,WELLS FARGO DEALER S,Equifax
NW,AMEX,TransUnion
NW,CAPITAL ONE,TransUnion
NW,JPMCB CARD,Experian
NW,AMEX,Experian
NW,CAP ONE NA,Experian
NW,JPMCB - CARD SERVICE,Equifax
NW,CAPITAL ONE BANK USA,Equifax
NW,SYNCB/VENMO,TransUnion
NW,FB T/MERCURY,TransUnion
NW,WELLS FARGO DEALER S,Equifax
NW,"UCS/SPRING EQ, LLC",Experian
NW,AMEX,TransUnion
NW,AMEX,Experian
NW,"UCS/SPRING EQ, LLC",Experian
NW,UNIVERSAL CR,TransUnion
NW,XACTUS-UCS,Experian
NW,PETAL CARD/WEBBANK,Experian
NW,CBNA,Equifax
NW,XACTUS,Equifax
NW,AMEX,Experian
NW,JPMCB - CARD SERVICE,Equifax
NW,GS BANK,TransUnion
NW,DISCOVER FINANCIAL SER,Experian
NW,JPMCB CARD,Experian
NEW YORK,,
NY,SARMA,TransUnion
NY,X1/CCB,Experian
NY,CREDIT PLUS,TransUnion
NY,XACTUS-CP,Experian
NY,"XACTUS, LLC",Equifax
NY,ML FACTORS TRUST,Experian
NY,UNIVERSAL CR,TransUnion
NY,XACTUS-UCS,Experian
NY,XACTUS,Equifax
NY,RIVERMARK COMMUNITY CU,Experian
NY,ADVNTGE CRED,TransUnion
NY,FACTUAL DATA,Experian
NY,FACTUAL DATA,Equifax
NY,ADVANTAGE CREDIT INC,Experian
NY,"ADVANTAGE CREDIT,INC",Equifax
NY,JPMCB CARDI,Experian
NY,JPMCB - CARD SERVICE,Equifax
NY,CREDCO-SCM,TransUnion
NY,CREDCO,Experian
NY,CREDCO,Equifax
NY,WELLS FARGO DEALER S,Equifax
NY,AMEX,TransUnion
NY,CAPITAL ONE,TransUnion
NY,JPMCB CARD,Experian
NY,AMEX,Experian
NY,CAP ONE NA,Experian
NY,JPMCB - CARD SERVICE,Equifax
NY,CAPITAL ONE BANK USA,Equifax
NY,SYNCB/VENMO,TransUnion
NY,FB T/MERCURY,TransUnion
NY,WELLS FARGO DEALER S,Equifax
NY,"UCS/SPRING EQ, LLC",Experian
NY,AMEX,TransUnion
NY,AMEX,Experian
NY,UCS/SPRING EQ. LLC,Experian
NY,UNIVERSAL CR,TransUnion
NY,XACTUS-UCS,Experian
NY,PETAL CARD/WEBBANK,Experian
NY,CBNA,Equifax
NY,XACTUS,Equifax
NY,AMEX,Experian
NY,JPMCB - CARD SERVICE,Equifax
NY,GS BANK,TransUnion
NY,DISCOVER FINANCIAL SER,Experian
NY,JPMCB CARD,Experian
OHIO,,
OH ,BK OF AMER,TransUnion
OH ,JPMCB CARD,TransUnion
OH ,NAVY FCU,TransUnion
OH ,XACTUS-CP,Experian
OH ,CREDIT PLUS,TransUnion
OH ,CBNA/THD,TransUnion
OH ,NFCU/,TransUnion
OH ,NAVY FCU,TransUnion
OH ,XACTUS - UCS,Experian
OH ,XACTUS LLC,TransUnion
OH ,NAVY FCU,TransUnion
OH ,JPMCB CARD,TransUnion
OH ,CARDS CBNA,Experian
OH ,BK OF AMER,TransUnion
OH ,CAP1/MNRDS,Experian
OH ,CAP1/MNRDS,TransUnion
OH ,CAP1/MENARDS,Equifax
OH ,DISCOVER FINANCIAL SER,Experian
OH ,JPMCB CARD,Experian
OH ,JPMCB CARD,TransUnion
OH ,ALLY FINANCIAL,Equifax
OH ,ALLY FINANCIAL,Experian
OH ,TOYOTA MOTOR CREDIT CO,Experian
OH ,GERMAIN TOYO,TransUnion
OH ,JPMCB AUTO,TransUnion
OH ,HUNTINGTON B,TransUnion
OH ,HUNTINGTON N,TransUnion
OH ,JPMCB BB,TransUnion
OH ,HNB SMALL BUSINESS B,Equifax
OH ,RTS FINANCIAL SERVICES,Experian
OH ,JPMCB BB,TransUnion
OH ,HNB SMALL BUSINESS B,Equifax
OH ,HNB SMALL BUSINESS B,Equifax
OH ,HNB SMALL BUSINESS B,Equifax
OH ,RTS FINANCIAL SERVICES,Experian
OH ,SYNCB/PAYPAL,TransUnion
OH ,JPMCB - CARD SERVICE,Equifax
OH ,JPMCB CARD,Experian
OH ,BUSH TRUCK LEASING I,Equifax
OH ,HNB SMALL BUSINESS B,Equifax
OH ,US BANK,TransUnion
OH ,BK OF AMER,TransUnion
OH ,CBNA,Equifax
OH ,TAY BANK NA,Experian
OH ,"<
 B CARD",TransUnion
OH ,JPMCB CARD,Experian
OH ,AMEX,Experian
OH ,FOUNDATION F,TransUnion
OH ,AQUA FINANCE,TransUnion
OH ,SOLAR MOSAIC LLC,Equifax
OH ,US BANK,TransUnion
OH ,NCC/ROYAL UNITED MORTG,Experian
OH ,EQUIFAX MTG,TransUnion
OH ,EQUIFAX MORTGAGE SER,Equifax
OH ,EMS/AMERISAVE MORTGAGE,Experian
OH ,AMEX,Experian
OH ,CAP ONE NA,Experian
OH ,CBNA,Equifax
OH ,CAPITAL ONE BANK USA,Equifax
OH ,ELAN FINANCI,TransUnion
OH ,UC RANK,TransUnion
OH ,FAMER,TransUnion
OH ,CAPITAL ONE,TransUnion
OH ,JPMCB CARD,Experian
OH ,JPMCB - CARD SERVICE,Equifax
OH ,JPMCB CARD,Experian
OH ,JPMCB CARD,TransUnion
OH ,PREMIER BANK,TransUnion
OH ,HUNTINGTON N,TransUnion
OH ,FICO/SANTANDER BANK NA,Experian
OH ,KOHLS/CAPONE,Experian
OH ,CAP ONE NA,Experian
OH ,CAPITAL ONE BANK USA,Equifax
OH ,CAPITAL ONE,TransUnion
OH ,CAP ONE NA,Experian
OH ,BK OF AMER,Experian
OH ,JPMCB CARD,Experian
OH ,CITI CARDS CBNA,Experian
OH ,CAPITAL ONE,TransUnion
OH ,ELAN FINANCI,TransUnion
OH ,WF CRD SVC,TransUnion
OH ,CAPITAL ONE BANK USA,Equifax
OH ,XACTUS-CP,Experian
OH ,CREDIT PLUS,TransUnion
OH ,XACTUS LLC,Equifax
OH ,GE EMPLOYEES FEDERAL,Equifax
OH ,XACTUS-CP,Experian
OH ,CREDIT PLUS,TransUnion
OH ,XACTUS,Equifax
OREGON,,
OR ,US BANK,TransUnion
OR ,SYNCB,TransUnion
OR ,REPRISE FINANCIAL,Experian
OR ,LENDINGPOINT/FINWISE B,Experian
OR ,FNB OMAHA,Experian
OR ,CBNA,Equifax
OR ,BRCLYSBANKDE,TransUnion
OR ,FINWSE/LENDP,TransUnion
OR ,FACTUAL DATA,Equifax
OR ,FACTUAL DATA,TransUnion
OR ,FD/UNION SAVINGS BANK,Experian
OR ,"MARINER FINANCE, LLC",Equifax
OR ,PROSPERWEBBK,TransUnion
OR ,GE EMPLOYEES FEDERAL,Equifax
OR ,WR PATT CR U,TransUnion
OR ,WR PATT CR U,TransUnion
OR ,CONSUMER PORTFOLIO S,Equifax
OR ,GLOBAL LENDING SERVI,Equifax
OR ,ALLY FINANCIAL,Equifax
OR ,CAPITAL ONE,Equifax
OR ,GE EMPLOYEES FEDERAL,Equifax
OR ,COAF,TransUnion
OR ,HUNTINGTON,TransUnion
OR ,CPS,TransUnion
OR ,JEFF WYLER COLERAIN,Equifax
OR ,PROSPERWEBBK,TransUnion
